brand,model,form_factor,frequency_response,has_microphone,is_wireless,type,color,price
Razer,Electra V2,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Green,"['USD', '0.00']"
Razer,Electra V2 USB,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Green,"['USD', '0.00']"
Razer,Hammerhead,In Ear,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Green,"['USD', '0.00']"
Razer,Hammerhead Pro,In Ear,,True,False,Closed,Black / Green,"['USD', '0.00']"
Razer,Hammerhead Pro v2,In Ear,"{'min': 50.0, 'max': 10000.0, 'default': None}",True,False,Closed,Black / Green,"['USD', '0.00']"
Razer,KRAKEN 7.1 CHROMA,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Multicolor,"['USD', '0.00']"
Razer,Kraken,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Green / Black,"['USD', '0.00']"
Razer,Kraken 7.1 V2,Circumaural,"{'min': 12.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Green,"['USD', '250.00']"
Razer,Kraken 7.1 V2 Mercury Edition,Circumaural,"{'min': 12.0, 'max': 28000.0, 'default': None}",True,False,Closed,White,"['USD', '0.00']"
Razer,Kraken E-Panda,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Gold,"['USD', '0.00']"
Razer,Kraken Forged,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '99.99']"
Razer,Kraken Neon,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Green,"['USD', '0.00']"
Razer,Kraken Pro,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Green,"['USD', '180.86']"
Razer,Kraken Pro 2015,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,White,"['USD', '0.00']"
Razer,Kraken Pro Neon,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Green,"['USD', '0.00']"
Razer,Kraken Ultimate,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '129.99']"
Razer,Kraken X,Circumaural,"{'min': 12.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black,"['USD', '49.99']"
Razer,ManO'War,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black,"['USD', '0.00']"
Razer,Megalodon,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Razer,NARI,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black / Green,"['USD', '149.99']"
Razer,NARI ESSENTIAL,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black,"['USD', '84.00']"
Razer,NARI ULTIMATE,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black / Green,"['USD', '199.99']"
Razer,RZ04-00470100-R3U1,Circumaural,,True,True,Closed,Black,"['USD', '0.00']"
Razer,RZ12-01110100-R3U1,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '149.99']"
Razer,Star Wars: The Old Republic Gaming Headset,Circumaural,,True,False,Closed,Black / White,"['USD', '0.00']"
Razer,Thresher Ultimate,Circumaural,"{'min': 12.0, 'max': 28000.0, 'default': None}",True,True,Closed,Black / Green,"['USD', '0.00']"
Razer,Tiamat 2.2,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '140.95']"
Razer,Tiamat 7.1,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Green,"['USD', '0.00']"
Razer,Tiamat 7.1 V2,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '64.95']"
Rosewill,Audiowave H9000,Circumaural,"{'min': 20.0, 'max': 40000.0, 'default': None}",True,True,Closed,Black,"['USD', '55.41']"
Rosewill,E-210-VL,Earbud,"{'min': 10.0, 'max': 22000.0, 'default': None}",True,False,Closed,Silver,"['USD', '6.99']"
Rosewill,E-210-WH,Earbud,"{'min': 10.0, 'max': 22000.0, 'default': None}",True,False,Closed,White,"['USD', '0.00']"
Rosewill,E-340,Earbud,"{'min': 12.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Rosewill,E-360-BKR,Earbud,"{'min': 10.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Red,"['USD', '0.00']"
Rosewill,E-360-BLE,Earbud,"{'min': 10.0, 'max': 22000.0, 'default': None}",False,False,Closed,Blue,"['USD', '0.00']"
Rosewill,E-550,In Ear,"{'min': 12.0, 'max': 22000.0, 'default': None}",False,False,Closed,Gunmetal,"['USD', '25.98']"
Rosewill,E-860,Earbud,"{'min': 12.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Rosewill,NEBULA GX51,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '99.99']"
Rosewill,RH-001,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Rosewill,RH-189,In Ear,"{'min': 10.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Rosewill,RHM-556,Circumaural,"{'min': 10.0, 'max': 25000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Rosewill,RHM-6308,Circumaural,"{'min': 10.0, 'max': 25000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Rosewill,RHTS-11002,In Ear,"{'min': 18.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black / Gold,"['USD', '19.95']"
Rosewill,RHTS-11004,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '94.99']"
Rosewill,RHTS-12002,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Rosewill,RHTS-12004,In Ear,"{'min': 18.0, 'max': 20000.0, 'default': None}",False,False,Closed,Brown / Black,"['USD', '0.00']"
Rosewill,RHTS-12005,Supra-aural,"{'min': 8.0, 'max': 21000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Rosewill,RHTS-12006,In Ear,"{'min': 18.0, 'max': 24000.0, 'default': None}",False,False,Closed,Brown / Black,"['USD', '0.00']"
Rosewill,RHTS-12007,In Ear,"{'min': 18.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Rosewill,RHTS-12008,In Ear,"{'min': 18.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Rosewill,RHTS-8206,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
Rosewill,RS-OW813-BK,Circumaural,"{'min': 5.0, 'max': 25000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Rude Gamewear,RUDE-100,Supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
SHARKOON,SKILLER SGH1,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Blue,"['USD', '0.00']"
SIIG,CE-EP0012-S1,In Ear,"{'min': 10.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
SIIG,CE-EP0112-S1,In Ear,"{'min': 10.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / White,"['USD', '0.00']"
SIIG,CE-EP0212-S1,In Ear,"{'min': 10.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
SIVGA,SVIGA SV007,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Brown / Black,"['USD', '99.82']"
Sades,A70,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,White / Blue,"['USD', '0.00']"
Sades,SA-708,Circumaural,,True,False,Closed,Black / Green,"['USD', '0.00']"
Sades,SA-902-B,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '24.99']"
Sakar International,Teenage Mutant Ninja Turtles Kids Friendly,Circumaural,,False,False,Closed,Green / Blue,"['USD', '0.00']"
Samsung,395859009169,In Ear,,False,False,Closed,Black,"['USD', '0.00']"
Samsung,EHS60ANNBE,Earbud,,False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,502029,Circumaural,"{'min': 16.0, 'max': 22000.0, 'default': None}",False,True,Open,Black,"['USD', '449.99']"
Sennheiser,502875,Circumaural,"{'min': 18.0, 'max': 21000.0, 'default': None}",False,True,Open,Black / Silver,"['USD', '0.00']"
Sennheiser,505665,Circumaural,"{'min': 15.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,AMPERIOR-BL,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sennheiser,AMPERIOR-BLU,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sennheiser,CC 510,Supra-aural,"{'min': 300.0, 'max': 3400.0, 'default': None}",True,False,Closed,Black,"['USD', '95.66']"
Sennheiser,CC520 IP,Supra-aural,"{'min': 150.0, 'max': 6800.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,CC550,Supra-aural,"{'min': 300.0, 'max': 3400.0, 'default': None}",True,False,Closed,Black,"['USD', '128.62']"
Sennheiser,CC550 IP,Supra-aural,"{'min': 150.0, 'max': 6800.0, 'default': None}",False,False,Closed,Black,"['USD', '149.95']"
Sennheiser,CX 1.00 Black,Earbud,"{'min': 17.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,CX 1.00 White,Earbud,"{'min': 17.0, 'max': 20000.0, 'default': None}",False,False,Closed,White,"['USD', '0.00']"
Sennheiser,CX 2.00G Black,Earbud,,True,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,CX 2.00G White,Earbud,,True,False,Closed,White,"['USD', '34.95']"
Sennheiser,CX 2.00i Black,Earbud,,True,False,Closed,Black / Silver,"['USD', '27.50']"
Sennheiser,CX 2.00i White,Earbud,,True,False,Closed,White,"['USD', '29.95']"
Sennheiser,CX 215,In Ear,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Green,"['USD', '0.00']"
Sennheiser,CX 275s,In Ear,"{'min': 17.0, 'max': 23000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Sennheiser,CX 3.00 Black,Earbud,,False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,CX 3.00 Red,Earbud,,False,False,Closed,Black / Red,"['USD', '0.00']"
Sennheiser,CX 3.00 White,Earbud,,False,False,Closed,White,"['USD', '0.00']"
Sennheiser,CX 300-II,In Ear,"{'min': 19.0, 'max': 21000.0, 'default': None}",False,False,Closed,Black,"['USD', '79.95']"
Sennheiser,CX 380,In Ear,"{'min': 17.0, 'max': 21000.0, 'default': None}",False,False,Closed,Black / Yellow,"['USD', '0.00']"
Sennheiser,CX 5.00G Black,Earbud,,True,False,Closed,Black / Silver,"['USD', '94.95']"
Sennheiser,CX 5.00G White,In Ear,,True,False,Closed,White,"['USD', '0.00']"
Sennheiser,CX 5.00i Black,Earbud,,True,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,CX 5.00i White,Earbud,,True,False,Closed,White,"['USD', '0.00']"
Sennheiser,CX 686G,Earbud,"{'min': 18.0, 'max': 20000.0, 'default': None}",False,False,Closed,Green,"['USD', '119.00']"
Sennheiser,CX-215-RED,In Ear,"{'min': 22.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sennheiser,CX150,Earbud,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,CX175,In Ear,"{'min': 17.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '29.97']"
Sennheiser,CX200,In Ear,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '39.95']"
Sennheiser,CX280,In Ear,"{'min': 19.0, 'max': 20500.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '53.98']"
Sennheiser,CX301,In Ear,"{'min': 19.0, 'max': 21000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '39.99']"
Sennheiser,CX55,In Ear,"{'min': 17.0, 'max': 21000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '60.95']"
Sennheiser,CX890I,In Ear,"{'min': 17.0, 'max': 23000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Sennheiser,CX985,In Ear,"{'min': 16.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,CXC 700,In Ear,"{'min': 20.0, 'max': 21000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,Century SC 660,Supra-aural,,True,False,Closed,Silver / Black,"['USD', '0.00']"
Sennheiser,DW Pro2,Supra-aural,,True,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,DW10-US,Supra-aural,,True,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,DW30-HS,Supra-aural,,False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,GAME ONE,Circumaural,"{'min': 15.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '131.99']"
Sennheiser,GAME ONE Black,Circumaural,"{'min': 15.0, 'max': 28000.0, 'default': None}",True,False,Open,Black / White,"['USD', '131.99']"
Sennheiser,GAME ZERO,Circumaural,"{'min': 10.0, 'max': 26000.0, 'default': None}",True,False,Open,Black / White,"['USD', '0.00']"
Sennheiser,GAME ZERO Black,Circumaural,"{'min': 10.0, 'max': 26000.0, 'default': None}",True,False,Open,Black / Red,"['USD', '164.99']"
Sennheiser,GSP 300,Circumaural,"{'min': 15.0, 'max': 26000.0, 'default': None}",True,False,Closed,Black / Blue,"['USD', '75.00']"
Sennheiser,GSP 301,Circumaural,"{'min': 15.0, 'max': 26000.0, 'default': None}",True,False,Closed,Black / White,"['USD', '0.00']"
Sennheiser,GSP 302,Circumaural,"{'min': 15.0, 'max': 26000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Sennheiser,GSP 303,Circumaural,"{'min': 15.0, 'max': 26000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '0.00']"
Sennheiser,GSP 350,Circumaural,"{'min': 15.0, 'max': 26000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '139.95']"
Sennheiser,GSP 370,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",True,True,Closed,Black,"['USD', '195.98']"
Sennheiser,GSP 500,Circumaural,"{'min': 10.0, 'max': 30000.0, 'default': None}",True,False,Semi-open,Black / Red,"['USD', '178.63']"
Sennheiser,GSP 550,Circumaural,"{'min': 10.0, 'max': 30000.0, 'default': None}",True,False,Semi-open,Green / Black,"['USD', '206.10']"
Sennheiser,GSP 600,Circumaural,"{'min': 10.0, 'max': 30000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '178.00']"
Sennheiser,GSP 670,Circumaural,"{'min': 10.0, 'max': 23000.0, 'default': None}",True,True,Closed,Black,"['USD', '288.99']"
Sennheiser,HD 201,Circumaural,"{'min': 21.0, 'max': 18000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,HD 202 II,Circumaural,"{'min': 18.0, 'max': 18000.0, 'default': None}",False,False,Closed,Black,"['USD', '149.99']"
Sennheiser,HD 203,Circumaural,"{'min': 18.0, 'max': 18000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,HD 218,Supra-aural,"{'min': 19.0, 'max': 21000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,HD 219s,Supra-aural,"{'min': 19.0, 'max': 21000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Sennheiser,HD 229 (White),Supra-aural,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,False,Closed,Orange / White,"['USD', '0.00']"
Sennheiser,HD 239,Supra-aural,"{'min': 16.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black / Red,"['USD', '0.00']"
Sennheiser,HD 25-1 II,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,HD 25-SP II,Supra-aural,"{'min': 30.0, 'max': 16000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,HD 280 PRO,Circumaural,"{'min': 8.0, 'max': 25000.0, 'default': None}",False,False,Closed,Black,"['USD', '99.95']"
Sennheiser,HD 380 Pro,Circumaural,"{'min': 8.0, 'max': 27000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,HD 4.40BT,Circumaural,"{'min': 18.0, 'max': 22000.0, 'default': None}",True,True,Closed,Black,"['USD', '99.99']"
Sennheiser,HD 4.50 BTNC,Circumaural,"{'min': 18.0, 'max': 22000.0, 'default': None}",True,True,Closed,,"['USD', '119.99']"
Sennheiser,HD 419,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,HD 428 SC,Circumaural,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black,"['USD', '258.00']"
Sennheiser,HD 429,Circumaural,"{'min': 18.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,HD 429s,Circumaural,"{'min': 18.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Sennheiser,HD 439,Circumaural,"{'min': 17.0, 'max': 22500.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,HD 449,Circumaural,"{'min': 16.0, 'max': 24000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,HD 518,Circumaural,"{'min': 14.0, 'max': 26000.0, 'default': None}",False,False,Open,Black / Silver,"['USD', '0.00']"
Sennheiser,HD 558,Circumaural,"{'min': 15.0, 'max': 28000.0, 'default': None}",False,False,Open,Black / Silver,"['USD', '199.99']"
Sennheiser,HD 559,Circumaural,"{'min': 14.0, 'max': 26000.0, 'default': None}",False,False,Open,Black,"['USD', '99.95']"
Sennheiser,HD 569,Circumaural,"{'min': 10.0, 'max': 28000.0, 'default': None}",True,False,Closed,Black,"['USD', '149.94']"
Sennheiser,HD 579,Circumaural,"{'min': 15.0, 'max': 28000.0, 'default': None}",False,False,Open,Gray,"['USD', '219.00']"
Sennheiser,HD 598,Circumaural,"{'min': 12.0, 'max': 38500.0, 'default': None}",False,False,Open,Brown,"['USD', '0.00']"
Sennheiser,HD 598 CS,Circumaural,"{'min': 10.0, 'max': 28000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '489.38']"
Sennheiser,HD 598 SE,Circumaural,"{'min': 12.0, 'max': 38500.0, 'default': None}",False,False,Open,Black,"['USD', '433.97']"
Sennheiser,HD 598SR,Circumaural,"{'min': 12.0, 'max': 38500.0, 'default': None}",True,False,Open,Black,"['USD', '0.00']"
Sennheiser,HD 599,Circumaural,"{'min': 12.0, 'max': 38500.0, 'default': None}",False,False,Open,White / Brown,"['USD', '199.95']"
Sennheiser,HD 650,Circumaural,"{'min': 10.0, 'max': 39500.0, 'default': None}",False,False,Open,Black,"['USD', '399.47']"
Sennheiser,HD 660 S,Circumaural,"{'min': 10.0, 'max': 41000.0, 'default': None}",False,False,Open,Black,"['USD', '499.95']"
Sennheiser,HD 8 DJ,Circumaural,"{'min': 8.0, 'max': 30000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sennheiser,HD 800 S,Circumaural,"{'min': 4.0, 'max': 51000.0, 'default': None}",False,False,Open,Black / Silver,"['USD', '1389.38']"
Sennheiser,HD 820,Circumaural,"{'min': 6.0, 'max': 48000.0, 'default': None}",False,False,Closed,Black,"['USD', '1869.00']"
Sennheiser,HD201S,Circumaural,"{'min': 21.0, 'max': 18000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,HD205-II,Circumaural,"{'min': 14.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,HD238,Supra-aural,"{'min': 16.0, 'max': 23000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,HD25-1  II,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black,"['USD', '249.95']"
Sennheiser,HD25ALUM,Supra-aural,,False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,HD335S,Circumaural,"{'min': 14.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,HD360PRO,Circumaural,"{'min': 15.0, 'max': 22000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,HD419,Circumaural,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black,"['USD', '0.00']"
Sennheiser,HD515,Circumaural,"{'min': 14.0, 'max': 26000.0, 'default': None}",False,False,Open,Black / Silver,"['USD', '0.00']"
Sennheiser,HD558v3,Circumaural,"{'min': 15.0, 'max': 28000.0, 'default': None}",False,False,Open,Black / Silver,"['USD', '0.00']"
Sennheiser,HD600,Circumaural,"{'min': 12.0, 'max': 39000.0, 'default': None}",False,False,Open,Black,"['USD', '0.00']"
Sennheiser,HD700,Circumaural,"{'min': 8.0, 'max': 44000.0, 'default': None}",False,False,Open,Black / Silver,"['USD', '0.00']"
Sennheiser,HD800,Circumaural,"{'min': 6.0, 'max': 51000.0, 'default': None}",False,False,Open,Black / Silver,"['USD', '0.00']"
Sennheiser,HMD280-PRO,Circumaural,"{'min': 8.0, 'max': 25000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Sennheiser,HMD280-XQ,Circumaural,"{'min': 8.0, 'max': 25000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Sennheiser,HME280I,Circumaural,"{'min': 300.0, 'max': 4000.0, 'default': None}",True,False,Closed,Black,"['USD', '0.00']"
Sennheiser,IE 80,In Ear,"{'min': 10.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,IE60,In Ear,"{'min': 10.0, 'max': 18000.0, 'default': None}",False,False,Closed,Black / Gold,"['USD', '249.95']"
Sennheiser,M2 AEBT Black,Circumaural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,True,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,M2 AEG Black,Circumaural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '248.00']"
Sennheiser,M2 AEG Ivory,Circumaural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black / White,"['USD', '588.00']"
Sennheiser,M2 AEi Black,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '239.99']"
Sennheiser,M2 AEi Ivory,Circumaural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Brown,"['USD', '349.99']"
Sennheiser,M2 IEG,In Ear,"{'min': 15.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '34.99']"
Sennheiser,M2 IEi,In Ear,"{'min': 15.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black / Red,"['USD', '34.99']"
Sennheiser,M2 OEBT Black,Supra-aural,,False,True,Closed,Black / Silver,"['USD', '399.00']"
Sennheiser,M2 OEG Black,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,M2 OEG Ivory,Circumaural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black / White,"['USD', '289.99']"
Sennheiser,M2 OEi Black,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '199.95']"
Sennheiser,M2 OEi Brown,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Brown / Black,"['USD', '204.99']"
Sennheiser,M2 OEi Ivory,Circumaural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Brown,"['USD', '0.00']"
Sennheiser,M3AEBTXL,Circumaural,"{'min': 6.0, 'max': 22000.0, 'default': None}",False,True,Closed,Black / Silver,"['USD', '329.00']"
Sennheiser,M3AEBTXL Sandy White,Circumaural,"{'min': 6.0, 'max': 22000.0, 'default': None}",False,True,Closed,White / Silver,"['USD', '349.95']"
Sennheiser,MB 360 UC,Circumaural,"{'min': 18.0, 'max': 22000.0, 'default': None}",True,True,Closed,Black,"['USD', '0.00']"
Sennheiser,MM 400-X,Supra-aural,"{'min': 15.0, 'max': 22000.0, 'default': None}",True,True,Closed,Black / Blue,"['USD', '0.00']"
Sennheiser,MM 450-X,Supra-aural,"{'min': 15.0, 'max': 22000.0, 'default': None}",True,True,Closed,Black / Blue,"['USD', '0.00']"
Sennheiser,MM 500-X,Circumaural,"{'min': 15.0, 'max': 22000.0, 'default': None}",True,True,Closed,Black / Blue,"['USD', '0.00']"
Sennheiser,MM 550,Circumaural,"{'min': 15.0, 'max': 22000.0, 'default': None}",True,True,Closed,Black / Blue,"['USD', '0.00']"
Sennheiser,MM 550-X,Circumaural,"{'min': 15.0, 'max': 22000.0, 'default': None}",True,True,Closed,Black / Blue,"['USD', '0.00']"
Sennheiser,MM30i,In Ear,"{'min': 17.0, 'max': 20000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,MM70I,Earbud,"{'min': 18.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,MM70S,In Ear,"{'min': 18.0, 'max': 22000.0, 'default': None}",True,False,Closed,Black / Silver,"['USD', '0.00']"
Sennheiser,MOMENTUM - Green,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",False,False,Closed,Green,"['USD', '0.00']"
Sennheiser,MOMENTUM BLUE,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Blue / Silver,"['USD', '0.00']"
Sennheiser,MOMENTUM GREEN,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Green,"['USD', '0.00']"
Sennheiser,MOMENTUM PINK,Supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': None}",True,False,Closed,Red / Silver,"['USD', '0.00']"
Sennheiser,MX 365,Earbud,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Black / Blue,"['USD', '0.00']"
Sennheiser,MX 365 Blue,Earbud,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Blue / Silver,"['USD', '0.00']"
Sennheiser,MX 365 Bronze,Earbud,"{'min': 20.0, 'max': 20000.0, 'default': None}",False,False,Closed,Brown,"['USD', '0.00']"
