brand,model,capacity,price_per_gb,storage_type,platter_rpm,cache_amount,form_factor,interface,price
seagate,enterprise nas,{'total': 4000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,enterprise performance,{'total': 600000000000},"['usd', '0.300']",hdd,1.0,{'total': 256000000},"2.5""",sas 12 gb/s,0.0
seagate,enterprise performance 10k.7,{'total': 1200000000000},"['usd', '0.00']",hdd,0.4897959183673469,{'total': 64000000},"2.5""",sas 6 gb/s,0.0
seagate,exos 7e8,{'total': 4000000000000},"['usd', '0.041']",hdd,0.2040816326530612,{'total': 256000000},"3.5""",sata 6 gb/s,0.0
seagate,exos x14,{'total': 14000000000000},"['usd', '0.021']",hdd,0.2040816326530612,{'total': 256000000},"3.5""",sata 6 gb/s,0.0
seagate,exos x16,{'total': 12000000000000},"['usd', '0.021']",hdd,0.2040816326530612,{'total': 256000000},"3.5""",sata 6 gb/s,0.0
seagate,firecuda,{'total': 1000000000000},"['usd', '0.00']",hybrid,0.2040816326530612,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,firecuda 510,{'total': 500000000000},"['usd', '0.200']",ssd,0.2040816326530612,{'total': 64000000},m.2-2280,m.2 (m),0.0
seagate,firecuda 520,{'total': 1000000000000},"['usd', '0.200']",ssd,0.2040816326530612,{'total': 64000000},m.2-2280,m.2 (m),0.0
seagate,firecuda compute,{'total': 2000000000000},"['usd', '0.079']",hybrid,0.2040816326530612,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
seagate,ironwolf,{'total': 6000000000000},"['usd', '0.076']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,ironwolf 510,{'total': 960000000000},"['usd', '0.300']",ssd,0.2040816326530612,{'total': 128000000},m.2-2280,m.2 (m),0.0
seagate,ironwolf nas,{'total': 10000000000000},"['usd', '0.028']",hdd,0.2040816326530612,{'total': 256000000},"3.5""",sata 6 gb/s,0.0
seagate,ironwolf pro,{'total': 8000000000000},"['usd', '0.029']",hdd,0.2040816326530612,{'total': 256000000},"3.5""",sata 6 gb/s,0.0
seagate,momentu,{'total': 500000000000},"['usd', '0.076']",hdd,0.2040816326530612,{'total': 16000000},"2.5""",sata 3 gb/s,0.0
seagate,momentus,{'total': 500000000000},"['usd', '0.100']",hdd,0.2040816326530612,{'total': 16000000},"2.5""",sata 3 gb/s,0.0
seagate,momentus 5400.3,{'total': 80000000000},"['usd', '0.537']",hdd,0.0204081632653061,{'total': 8000000},"2.5""",pata 100,0.0
seagate,momentus 5400.6,{'total': 320000000000},"['usd', '0.00']",hdd,0.0204081632653061,{'total': 8000000},"2.5""",sata 3 gb/s,0.0
seagate,momentus 7200 fde.2,{'total': 160000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 16000000},"2.5""",sata 3 gb/s,0.0
seagate,momentus 7200.4,{'total': 320000000000},"['usd', '0.553']",hdd,0.2040816326530612,{'total': 16000000},"2.5""",sata 3 gb/s,0.0
seagate,momentus lp,{'total': 1000000000000},"['usd', '0.070']",hdd,0.0204081632653061,{'total': 8000000},"2.5""",sata 3 gb/s,0.0
seagate,momentus spinpoint,{'total': 2000000000000},"['usd', '0.00']",hdd,0.0204081632653061,{'total': 32000000},"2.5""",sata 6 gb/s,0.0
seagate,momentus thin,{'total': 500000000000},"['usd', '0.078']",hdd,0.0204081632653061,{'total': 16000000},"2.5""",sata 3 gb/s,0.0
seagate,momentus xt,{'total': 500000000000},"['usd', '0.100']",hdd,0.2040816326530612,{'total': 32000000},"2.5""",sata 3 gb/s,0.0
seagate,nas hdd,{'total': 4000000000000},"['usd', '0.071']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,nytro 5000,{'total': 400000000000},"['usd', '1.173']",ssd,0.0714285714285714,{'total': 64000000},m.2-22110,m.2 (m),0.0
seagate,nytro enterprise,{'total': 480000000000},"['usd', '0.292']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
seagate,nytro xm1440,{'total': 800000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 64000000},m.2-2280,m.2 (m),0.0
seagate,pipeline hd,{'total': 1000000000000},"['usd', '0.00']",hdd,0.0714285714285714,{'total': 8000000},"3.5""",sata 3 gb/s,0.0
seagate,pulsar.2,{'total': 800000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 8000000},"2.5""",sas 6 gb/s,0.0
seagate,st1000dm004,{'total': 1000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st1000dx001,{'total': 1000000000000},"['usd', '0.121']",hybrid,0.2040816326530612,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st1000lm014,{'total': 1000000000000},"['usd', '0.090']",hybrid,0.2040816326530612,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
seagate,st1000lm015,{'total': 1000000000000},"['usd', '0.00']",hybrid,0.2040816326530612,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
seagate,st1000lm028,{'total': 1000000000000},"['usd', '0.00']",hybrid,0.2040816326530612,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
seagate,st1000lm035,{'total': 1000000000000},"['usd', '0.053']",hdd,0.0204081632653061,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
seagate,st1000lm050,{'total': 1000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
seagate,st1000lx001,{'total': 1000000000000},"['usd', '0.00']",hybrid,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
seagate,st1000nx0313,{'total': 1000000000000},"['usd', '0.104']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
seagate,st1000nx0333,{'total': 1000000000000},"['usd', '0.184']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sas 12 gb/s,0.0
seagate,st1000nx0353,{'total': 1000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
seagate,st1000nx0363,{'total': 1000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sas 12 gb/s,0.0
seagate,st1000nx0373,{'total': 1000000000000},"['usd', '0.085']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sas 12 gb/s,0.0
seagate,st1200mm0158,{'total': 1200000000000},"['usd', '0.00']",hdd,0.4897959183673469,{'total': 128000000},"2.5""",sas 12 gb/s,0.0
seagate,st1800mm0128,{'total': 1800000000000},"['usd', '0.577']",hdd,0.4897959183673469,{'total': 128000000},"2.5""",sas 12 gb/s,0.0
seagate,st2000dm002,{'total': 2000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st2000dx001,{'total': 2000000000000},"['usd', '0.078']",hybrid,0.2040816326530612,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st2000nm0014,{'total': 2000000000000},"['usd', '0.061']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sas 12 gb/s,0.0
seagate,st2000nm0024,{'total': 2000000000000},"['usd', '0.118']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st2000nm0034,{'total': 2000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st2000nm0044,{'total': 2000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st2000nm0054,{'total': 2000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sas 12 gb/s,0.0
seagate,st2000nx0253,{'total': 2000000000000},"['usd', '0.074']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
seagate,st2000nx0273,{'total': 2000000000000},"['usd', '0.102']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sas 12 gb/s,0.0
seagate,st2000nx0303,{'total': 2000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
seagate,st2000nx0323,{'total': 2000000000000},"['usd', '0.083']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sas 12 gb/s,0.0
seagate,st2000nx0343,{'total': 2000000000000},"['usd', '0.156']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sas 12 gb/s,0.0
seagate,st2000nx0353,{'total': 2000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"2.5""",sas 12 gb/s,0.0
seagate,st2000vn000,{'total': 2000000000000},"['usd', '0.00']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st3000dm002,{'total': 3000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st3000vm002,{'total': 3000000000000},"['usd', '0.00']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st3000vn000,{'total': 3000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st3000vx002,{'total': 3000000000000},"['usd', '0.00']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st3146356ss-im,{'total': 146000000000},"['usd', '0.329']",hdd,1.0,{'total': 16000000},"3.5""",sas 3 gb/s,0.0
seagate,st3160023as,{'total': 160000000000},"['usd', '0.169']",hdd,0.2040816326530612,{'total': 8000000},"3.5""",sata 1.5 gb/s,0.0
seagate,st320lm010,{'total': 320000000000},"['usd', '0.109']",hdd,0.2040816326530612,{'total': 32000000},"2.5""",sata 6 gb/s,0.0
seagate,st320lt030,{'total': 320000000000},"['usd', '0.078']",hdd,0.0204081632653061,{'total': 16000000},"2.5""",sata 6 gb/s,0.0
seagate,st3250412cs,{'total': 250000000000},"['usd', '0.00']",hdd,0.0714285714285714,{'total': 16000000},"3.5""",sata 3 gb/s,0.0
seagate,st3500320ns-im,{'total': 500000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 32000000},"3.5""",sata 6 gb/s,0.0
seagate,st373454lc-rf,{'total': 73400000000},"['usd', '0.00']",hdd,1.0,{'total': 8000000},"3.5""",sas 3 gb/s,0.0
seagate,st380215as-im,{'total': 80000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 2000000},"3.5""",sas 3 gb/s,0.0
seagate,st3808110as,{'total': 80000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 2000000},"3.5""",sata 3 gb/s,0.0
seagate,st4000dx001,{'total': 4000000000000},"['usd', '0.00']",hybrid,0.2040816326530612,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st4000lm016,{'total': 4000000000000},"['usd', '0.00']",hdd,0.0204081632653061,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
seagate,st4000nc001,{'total': 4000000000000},"['usd', '0.017']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st4000nm0024,{'total': 4000000000000},"['usd', '0.044']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st4000nm0034,{'total': 4000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sas 12 gb/s,0.0
seagate,st4000nm0044,{'total': 4000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st4000nm0054,{'total': 4000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sas 12 gb/s,0.0
seagate,st4000vm000,{'total': 4000000000000},"['usd', '0.00']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st4000vn000,{'total': 4000000000000},"['usd', '0.046']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st4000vx000,{'total': 4000000000000},"['usd', '0.040']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st5000dm000,{'total': 5000000000000},"['usd', '0.00']",hdd,0.0714285714285714,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st5000nm0024,{'total': 5000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st500lm000,{'total': 500000000000},"['usd', '0.075']",hybrid,0.2040816326530612,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
seagate,st500lm001,{'total': 500000000000},"['usd', '0.00']",hybrid,0.2040816326530612,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
seagate,st500lm020,{'total': 500000000000},"['usd', '0.00']",hybrid,0.2040816326530612,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
seagate,st500lm021,{'total': 500000000000},"['usd', '0.076']",hdd,0.2040816326530612,{'total': 32000000},"2.5""",sata 6 gb/s,0.0
seagate,st500lm033,{'total': 500000000000},"['usd', '0.00']",hdd,0.0204081632653061,{'total': 32000000},"2.5""",sata 6 gb/s,0.0
seagate,st500lt032,{'total': 500000000000},"['usd', '0.183']",hdd,0.0204081632653061,{'total': 16000000},"2.5""",sata 6 gb/s,0.0
seagate,st500lt033,{'total': 500000000000},"['usd', '0.00']",hdd,0.0204081632653061,{'total': 16000000},"2.5""",sata 6 gb/s,0.0
seagate,st500vm000,{'total': 500000000000},"['usd', '0.049']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,st500vt000,{'total': 500000000000},"['usd', '0.00']",hdd,0.0204081632653061,{'total': 16000000},"2.5""",sata 3 gb/s,0.0
seagate,st500vt001,{'total': 500000000000},"['usd', '0.00']",hdd,0.0204081632653061,{'total': 32000000},"2.5""",sata 6 gb/s,0.0
seagate,st6000dx000,{'total': 6000000000000},"['usd', '0.035']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st6000nm0014,{'total': 6000000000000},"['usd', '0.035']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sas 12 gb/s,0.0
seagate,st6000nm0024,{'total': 6000000000000},"['usd', '0.043']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st6000nm0044,{'total': 6000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st6000nm0084,{'total': 6000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st6000nm0104,{'total': 6000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st6000vn0021,{'total': 6000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,st600mm0158,{'total': 600000000000},"['usd', '0.100']",hdd,0.4897959183673469,{'total': 128000000},"2.5""",sas 12 gb/s,0.0
seagate,st640lm000,{'total': 640000000000},"['usd', '0.00']",hdd,0.0204081632653061,{'total': 8000000},"2.5""",sata 3 gb/s,0.0
seagate,st900mm0128,{'total': 900000000000},"['usd', '0.143']",hdd,0.4897959183673469,{'total': 128000000},"2.5""",sas 12 gb/s,0.0
seagate,st90250n1a1as-rk,{'total': 250000000000},"['usd', '0.100']",hdd,0.0204081632653061,{'total': 8000000},"2.5""",sata 3 gb/s,0.0
seagate,st9640423as,{'total': 640000000000},"['usd', '0.00']",hdd,0.0204081632653061,{'total': 16000000},"2.5""",sata 6 gb/s,0.0
seagate,st980813as,{'total': 80000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 8000000},"3.5""",sata 3 gb/s,0.0
seagate,stbd2000102,{'total': 2000000000000},"['usd', '0.00']",hdd,0.0204081632653061,{'total': 32000000},"2.5""",sata 6 gb/s,0.0
seagate,stbd4000400,{'total': 4000000000000},"['usd', '0.100']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,stbd6000100,{'total': 6000000000000},"['usd', '0.00']",hdd,0.0714285714285714,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
seagate,stcl2000400,{'total': 2000000000000},"['usd', '0.00']",hybrid,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,stcl4000400,{'total': 4000000000000},"['usd', '0.00']",hybrid,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,sv35 series,{'total': 500000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 16000000},"3.5""",sata 6 gb/s,0.0
seagate,sv35.5,{'total': 1000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,savvio,{'total': 300000000000},"['usd', '0.00']",hdd,0.4897959183673469,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
seagate,savvio 10k.5,{'total': 600000000000},"['usd', '0.00']",hdd,0.4897959183673469,{'total': 64000000},"2.5""",sas 6 gb/s,0.0
seagate,savvio 15k.3,{'total': 300000000000},"['usd', '0.00']",hdd,1.0,{'total': 64000000},"2.5""",sas 6 gb/s,0.0
seagate,skyhawk,{'total': 3000000000000},"['usd', '0.034']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
seagate,skyhawk surveillance,{'total': 10000000000000},"['usd', '0.039']",hdd,0.2040816326530612,{'total': 256000000},"3.5""",sata 6 gb/s,0.0
seagate,skyhawk ai,{'total': 8000000000000},"['usd', '0.026']",hdd,0.2040816326530612,{'total': 256000000},"3.5""",sata 6 gb/s,0.0
seagate,spinpoint f3,{'total': 500000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 16000000},"3.5""",sata 3 gb/s,0.0
seagate,superspeed hdd,{'total': 1000000000000},"['usd', '0.00']",hybrid,0.2040816326530612,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
seagate,surveillance hdd,{'total': 1000000000000},"['usd', '0.273']",hdd,0.0714285714285714,{'total': 64000000},"3.5""",sata 6 gb/s,0.0
silicon power,a55,{'total': 1000000000000},"['usd', '0.090']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,a60,{'total': 1000000000000},"['usd', '0.093']",ssd,0.0714285714285714,{'total': 64000000},m.2-2280,m.2 (m),0.0
silicon power,a80,{'total': 1000000000000},"['usd', '0.115']",ssd,0.0714285714285714,{'total': 64000000},m.2-2280,m.2 (m),0.0
silicon power,ace a55,{'total': 256000000000},"['usd', '0.109']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,ace a56,{'total': 256000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,s55,{'total': 120000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,s60,{'total': 480000000000},"['usd', '0.154']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,s70,{'total': 480000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,sp001tbp34a80m28,{'total': 1000000000000},"['usd', '0.120']",ssd,0.0714285714285714,{'total': 64000000},m.2-2280,m.2 (m),0.0
silicon power,ssd slim s60 upgrade kit,{'total': 120000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,su128gbss3a55s25ae,{'total': 128000000000},"['usd', '0.148']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,su256gbss3a55m28ab,{'total': 256000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 64000000},m.2-2280,m.2 (b+m),0.0
silicon power,su256gbss3a55s25ae,{'total': 256000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,su512gbp34a80m28ab,{'total': 512000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 64000000},m.2-2280,m.2 (m),0.0
silicon power,silm s55,{'total': 480000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,slim s55,{'total': 240000000000},"['usd', '0.151']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,slim s80,{'total': 960000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
silicon power,us70,{'total': 1000000000000},"['usd', '0.00']",ssd,0.0714285714285714,{'total': 64000000},m.2-2280,m.2 (m),0.0
sony,optiarc,{'total': 480000000000},"['usd', '0.125']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",sata 6 gb/s,0.0
super talent,fe8256md2d,{'total': 256000000000},"['usd', '1.253']",ssd,0.0714285714285714,{'total': 64000000},"2.5""",pata 133,0.0
supermicro,hdd-t4000-st4000nm00,{'total': 4000000000000},"['usd', '0.00']",hdd,0.2040816326530612,{'total': 128000000},"3.5""",sata 6 gb/s,0.0
tcsunbow,x3,{'total': 480000000000},"['usd', '0.094']",ssd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
team,cardea zero z440,{'total': 1000000000000},"['usd', '0.175']",ssd,0.2040816326530612,{'total': 128000000},m.2-2280,m.2 (m),0.0
team,cx2,{'total': 512000000000},"['usd', '0.094']",ssd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
team,dark l3,{'total': 60000000000},"['usd', '0.00']",ssd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
team,delta phantom gaming rgb,{'total': 500000000000},"['usd', '0.00']",ssd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
team,gx1,{'total': 960000000000},"['usd', '0.085']",ssd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
team,gx2,{'total': 256000000000},"['usd', '0.00']",ssd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
team,l3 evo,{'total': 240000000000},"['usd', '0.104']",ssd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
team,l5 lite,{'total': 120000000000},"['usd', '0.00']",ssd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
team,l5 lite 3d,{'total': 120000000000},"['usd', '0.00']",ssd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
team,l7 evo,{'total': 120000000000},"['usd', '0.00']",ssd,0.2040816326530612,{'total': 128000000},"2.5""",sata 6 gb/s,0.0
team,mp32,{'total': 512000000000},"['usd', '0.00']",ssd,0.2040816326530612,{'total': 128000000},m.2-2280,m.2 (b+m),0.0
team,mp33,{'total': 128000000000},"['usd', '0.00']",ssd,0.2040816326530612,{'total': 128000000},m.2-2280,m.2 (m),0.0
team,mp34,{'total': 512000000000},"['usd', '0.115']",ssd,0.2040816326530612,{'total': 128000000},m.2-2280,m.2 (m),0.0
